source_file,source_url,label,href,class
digital-operations.html,/digital-operations,Explore Our Frameworks,#assessment,cta-btn cta-band-btn-white
frameworks-accelerators/index.html,/frameworks-accelerators,Speak to a specialist  →,#,
frameworks-accelerators/index.html,/frameworks-accelerators,Talk to Our Healthcare Team,#contact,cta-band-btn-primary cta-band-btn
frameworks-accelerators/index.html,/frameworks-accelerators,Download Our Capabilities Overview,#,cta-band-btn-outline
frameworks-accelerators.html,/frameworks-accelerators,Speak to a specialist  →,#,
frameworks-accelerators.html,/frameworks-accelerators,Talk to Our Healthcare Team,#contact,cta-band-btn-primary cta-band-btn
frameworks-accelerators.html,/frameworks-accelerators,Download Our Capabilities Overview,#,cta-band-btn-outline
gcc-nearshore.html,/gcc-nearshore,"Enterprise AI Enablement  
           BOT Model One-line",#,
gcc-nearshore.html,/gcc-nearshore,"Nearshore Delivery 
           Nearshore Delivery: Mexico and LATAM",#,
gcc-nearshore.html,/gcc-nearshore,"AI-Led Engineering  
           Dedicated Engineering Pods",#,
gcc-nearshore.html,/gcc-nearshore,"All
        insights",#,
gcc-nearshore.html,/gcc-nearshore,Read,#,insight-readlink
gcc-nearshore.html,/gcc-nearshore,Read,#,insight-readlink
gcc-nearshore.html,/gcc-nearshore,Read,#,insight-readlink
gcc-nearshore.html,/gcc-nearshore,Speak to our team  →,#,
gcc-nearshore.html,/gcc-nearshore,Start the conversation,#contact,cta-btn cta-band-btn
hire-train-deploy.html,/hire-train-deploy,"AI Lab 
           Managed Platform Operations",#,
hire-train-deploy.html,/hire-train-deploy,"CoEs 
           Continuous Modernisation Factory",#,
hire-train-deploy.html,/hire-train-deploy,"Accelerators 
           Managed SNOW Operations",#,
hire-train-deploy.html,/hire-train-deploy,"All
        insights",#,
hire-train-deploy.html,/hire-train-deploy,Read,#,insight-readlink
hire-train-deploy.html,/hire-train-deploy,Read,#,insight-readlink
hire-train-deploy.html,/hire-train-deploy,Read,#,insight-readlink
hire-train-deploy.html,/hire-train-deploy,Speak to our team  →,#,
hire-train-deploy.html,/hire-train-deploy,Start the conversation,#contact,cta-btn cta-band-btn
how-we-deliver.html,/how-we-deliver,Talk to us,index.html#contact,btn-p
how-we-deliver.html,/how-we-deliver,Back to Home,index.html,btn-g
how-we-deliver.html,/how-we-deliver,Get in touch,index.html#contact,btn-p
how-we-deliver.html,/how-we-deliver,← Homepage,index.html,dummy-nav-link
how-we-deliver.html,/how-we-deliver,What we Solve,what-we-solve.html,dummy-nav-link
how-we-deliver.html,/how-we-deliver,How we Do it,how-we-do-it.html,dummy-nav-link
how-we-deliver.html,/how-we-deliver,How we Deliver,how-we-deliver.html,dummy-nav-link
how-we-deliver.html,/how-we-deliver,AI &amp; Innovation,ai-innovation.html,dummy-nav-link
how-we-deliver.html,/how-we-deliver,Industries,industries.html,dummy-nav-link
how-we-deliver.html,/how-we-deliver,Partner Ecosystem,partner-ecosystem.html,dummy-nav-link
how-we-deliver.html,/how-we-deliver,About,about.html,dummy-nav-link
how-we-do-it.html,/how-we-do-it,Explore AI Readiness,index.html,bridge-card-link
how-we-do-it.html,/how-we-do-it,Explore AI Enablement,index.html,bridge-card-link
how-we-do-it.html,/how-we-do-it,Explore Automation,index.html,bridge-card-link
how-we-do-it.html,/how-we-do-it,Explore Delivery Model,index.html,fwd-card-cta
how-we-do-it.html,/how-we-do-it,Explore Engineering Pods,index.html,fwd-card-cta
how-we-do-it.html,/how-we-do-it,See Industry Practices,index.html,fwd-card-cta
how-we-do-it.html,/how-we-do-it,Request an Architecture Review,index.html#contact,faq-cta-btn
how-we-do-it.html,/how-we-do-it,Request an Architecture Review,index.html#contact,btn-primary
how-we-do-it.html,/how-we-do-it,Download Capability Brief,#,btn-ghost
index.html,/,Talk to an Expert,#contact,cta-primary
index.html,/,"Explore the AI-First Digital Engineering
          Platform",#capabilities,cta-secondary
index.html,/,"→ Go to
              Business Challenges",#,spec-link
index.html,/,"→
              Go to Technology Capabilities",#,spec-link
index.html,/,"→ Go to
              Platforms & Ecosystem",#,spec-link
index.html,/,"→ Go to
              Delivery Models",#,spec-link
index.html,/,Learn More,#contact,fc-back-cta
index.html,/,Learn More,#contact,fc-back-cta
index.html,/,Learn More,#contact,fc-back-cta
index.html,/,Learn More,#contact,fc-back-cta
index.html,/,Learn More,#contact,fc-back-cta
index.html,/,Get Started,#contact,em-cta
index.html,/,"AI Lab 
             
               P  i  l  o  t  s     &amp;     c  o  p  i  l  o  t  s",#,careers-row careers-row--featured
index.html,/,"CoEs 
             
               S  e  r  v  i  c  e  N  o  w  
                /     G  u  i  d  e  w  i  r  e     /  
                C  l  o  u  d",#,careers-row
index.html,/,"Accelerators 
             
               P  r  e  -  b  u  i  l  t     u  s  e  
                c  a  s  e  s",#,careers-row
index.html,/,,#,nc-arrow
index.html,/,,#,nc-arrow
index.html,/,,#,nc-arrow
index.html,/,All case studies  →,#,outcomes-all
index.html,/,Read  →,#,oc-read
index.html,/,Read  →,#,oc-read
index.html,/,Read  →,#,oc-read
index.html,/,Start the conversation,#contact,cta-band-btn
industries.html,/industries,Talk to us,index.html#contact,btn-p
industries.html,/industries,Back to Home,index.html,btn-g
industries.html,/industries,Get in touch,index.html#contact,btn-p
industries.html,/industries,← Homepage,index.html,dummy-nav-link
industries.html,/industries,What we Solve,what-we-solve.html,dummy-nav-link
industries.html,/industries,How we Do it,how-we-do-it.html,dummy-nav-link
industries.html,/industries,How we Deliver,how-we-deliver.html,dummy-nav-link
industries.html,/industries,AI &amp; Innovation,ai-innovation.html,dummy-nav-link
industries.html,/industries,Industries,industries.html,dummy-nav-link
industries.html,/industries,Partner Ecosystem,partner-ecosystem.html,dummy-nav-link
industries.html,/industries,About,about.html,dummy-nav-link
managed-programs.html,/managed-programs,"AI Lab 
           Managed Platform Operations",#,
managed-programs.html,/managed-programs,"CoEs 
           Continuous Modernisation Factory",#,
managed-programs.html,/managed-programs,"Accelerators 
           Managed SNOW Operations",#,
managed-programs.html,/managed-programs,"All
        insights",#,
managed-programs.html,/managed-programs,Read,#,insight-readlink
managed-programs.html,/managed-programs,Read,#,insight-readlink
managed-programs.html,/managed-programs,Read,#,insight-readlink
managed-programs.html,/managed-programs,Speak to our team  →,#,
managed-programs.html,/managed-programs,Start the conversation,#contact,cta-btn cta-band-btn
our-focus/ai-adoption/index.html,/our-focus/ai-adoption,Explore CAFE Framework →,#,solution-link
our-focus/ai-adoption/index.html,/our-focus/ai-adoption,Explore HALO Framework →,#,solution-link
our-focus/ai-adoption/index.html,/our-focus/ai-adoption,Explore PACE Platform →,#,solution-link
our-focus/ai-adoption/index.html,/our-focus/ai-adoption,Get Started,#consultation,em-cta
our-focus/ai-adoption/index.html,/our-focus/ai-adoption,"AI LAB 
           AI Readiness & Strategic Planning",#,
our-focus/ai-adoption/index.html,/our-focus/ai-adoption,"CoEs 
           Responsible AI & Production Governance",#,
our-focus/ai-adoption/index.html,/our-focus/ai-adoption,"Accelerators 
           Enterprise AI Pilots",#,
our-focus/ai-adoption/index.html,/our-focus/ai-adoption,"All
        insights",#,
our-focus/ai-adoption/index.html,/our-focus/ai-adoption,Read,#,insight-readlink
our-focus/ai-adoption/index.html,/our-focus/ai-adoption,Read,#,insight-readlink
our-focus/ai-adoption/index.html,/our-focus/ai-adoption,Read,#,insight-readlink
our-focus/ai-adoption/index.html,/our-focus/ai-adoption,Speak to our team  →,#,
our-focus/ai-adoption/index.html,/our-focus/ai-adoption,Start the conversation,#contact,cta-btn cta-band-btn
our-focus/ai-first-digital-engineering/index.html,/our-focus/ai-first-digital-engineering,Explore Modernization →,#,solution-link
our-focus/ai-first-digital-engineering/index.html,/our-focus/ai-first-digital-engineering,Explore Cloud Engineering →,#,solution-link
our-focus/ai-first-digital-engineering/index.html,/our-focus/ai-first-digital-engineering,Learn About Teams-as-a-Service →,#,solution-link
our-focus/ai-first-digital-engineering/index.html,/our-focus/ai-first-digital-engineering,Get Started,#consultation,em-cta
our-focus/ai-first-digital-engineering/index.html,/our-focus/ai-first-digital-engineering,"Modernization Hub 
           Core &amp; Legacy Modernization",#,
our-focus/ai-first-digital-engineering/index.html,/our-focus/ai-first-digital-engineering,"Cloud CoE 
           Cloud Transformation &amp; Continuous Modernization",#,
our-focus/ai-first-digital-engineering/index.html,/our-focus/ai-first-digital-engineering,"AI Accelerators 
           Enterprise AI Enablement",#,
our-focus/ai-first-digital-engineering/index.html,/our-focus/ai-first-digital-engineering,"Intelligent Ops 
           Digital Operations",#,
our-focus/ai-first-digital-engineering/index.html,/our-focus/ai-first-digital-engineering,"All
        insights",#,
our-focus/ai-first-digital-engineering/index.html,/our-focus/ai-first-digital-engineering,Read,#,insight-readlink
our-focus/ai-first-digital-engineering/index.html,/our-focus/ai-first-digital-engineering,Read,#,insight-readlink
our-focus/ai-first-digital-engineering/index.html,/our-focus/ai-first-digital-engineering,Read,#,insight-readlink
our-focus/ai-first-digital-engineering/index.html,/our-focus/ai-first-digital-engineering,Speak to our team  →,#,
our-focus/ai-first-digital-engineering/index.html,/our-focus/ai-first-digital-engineering,Start the conversation,#contact,cta-btn cta-band-btn
our-focus/cost-and-efficiency/index.html,/our-focus/cost-and-efficiency,Explore Further →,#,solution-link
our-focus/cost-and-efficiency/index.html,/our-focus/cost-and-efficiency,Explore Further →,#,solution-link
our-focus/cost-and-efficiency/index.html,/our-focus/cost-and-efficiency,Explore Further →,#,solution-link
our-focus/cost-and-efficiency/index.html,/our-focus/cost-and-efficiency,Get Started,#consultation,em-cta
our-focus/cost-and-efficiency/index.html,/our-focus/cost-and-efficiency,"Modernization Hub 
           Core &amp; Legacy Modernization",#,
our-focus/cost-and-efficiency/index.html,/our-focus/cost-and-efficiency,"Cloud CoE 
           Cloud Transformation &amp; Continuous Modernization",#,
our-focus/cost-and-efficiency/index.html,/our-focus/cost-and-efficiency,"AI Accelerators 
           Enterprise AI Enablement",#,
our-focus/cost-and-efficiency/index.html,/our-focus/cost-and-efficiency,"All
        insights",#,
our-focus/cost-and-efficiency/index.html,/our-focus/cost-and-efficiency,Read,#,insight-readlink
our-focus/cost-and-efficiency/index.html,/our-focus/cost-and-efficiency,Read,#,insight-readlink
our-focus/cost-and-efficiency/index.html,/our-focus/cost-and-efficiency,Read,#,insight-readlink
our-focus/cost-and-efficiency/index.html,/our-focus/cost-and-efficiency,Speak with our Cost & Efficiency practice  →,#,
our-focus/cost-and-efficiency/index.html,/our-focus/cost-and-efficiency,Assess Your Cost Structure →,#contact,cta-btn cta-band-btn
our-focus/cost-and-efficiency/index.html,/our-focus/cost-and-efficiency,Speak with Our Cost & Efficiency Practice,#assessment,cta-btn cta-band-btn-white
our-focus/digital-experience/index.html,/our-focus/digital-experience,Explore Further →,#,solution-link
our-focus/digital-experience/index.html,/our-focus/digital-experience,Explore Further →,#,solution-link
our-focus/digital-experience/index.html,/our-focus/digital-experience,Explore Further →,#,solution-link
our-focus/digital-experience/index.html,/our-focus/digital-experience,Get Started,#consultation,em-cta
our-focus/digital-experience/index.html,/our-focus/digital-experience,"Modernization Hub 
           Core &amp; Legacy Modernization",#,
our-focus/digital-experience/index.html,/our-focus/digital-experience,"Cloud CoE 
           Cloud Transformation &amp; Continuous Modernization",#,
our-focus/digital-experience/index.html,/our-focus/digital-experience,"AI Accelerators 
           Enterprise AI Enablement",#,
our-focus/digital-experience/index.html,/our-focus/digital-experience,"All
        insights",#,
our-focus/digital-experience/index.html,/our-focus/digital-experience,Read,#,insight-readlink
our-focus/digital-experience/index.html,/our-focus/digital-experience,Read,#,insight-readlink
our-focus/digital-experience/index.html,/our-focus/digital-experience,Read,#,insight-readlink
our-focus/digital-experience/index.html,/our-focus/digital-experience,Speak with our Digital Experience practice  →,#,
our-focus/digital-experience/index.html,/our-focus/digital-experience,Speak with Our R&C Practice →,#contact,cta-btn cta-band-btn
our-focus/digital-experience/index.html,/our-focus/digital-experience,Assess Your Control Environment →,#assessment,cta-btn cta-band-btn-white
our-focus/index.html,/our-focus,Explore Modernization →,#,solution-link
our-focus/index.html,/our-focus,Explore Cloud Engineering →,#,solution-link
our-focus/index.html,/our-focus,Learn About Teams-as-a-Service →,#,solution-link
our-focus/index.html,/our-focus,Get Started,#consultation,em-cta
our-focus/index.html,/our-focus,"Modernization Hub 
           Core &amp; Legacy Modernization",#,
our-focus/index.html,/our-focus,"Cloud CoE 
           Cloud Transformation &amp; Continuous Modernization",#,
our-focus/index.html,/our-focus,"AI Accelerators 
           Enterprise AI Enablement",#,
our-focus/index.html,/our-focus,"Intelligent Ops 
           Digital Operations",#,
our-focus/index.html,/our-focus,"All
        insights",#,
our-focus/index.html,/our-focus,Read,#,insight-readlink
our-focus/index.html,/our-focus,Read,#,insight-readlink
our-focus/index.html,/our-focus,Read,#,insight-readlink
our-focus/index.html,/our-focus,Speak to our team  →,#,
our-focus/index.html,/our-focus,Start the conversation,#contact,cta-btn cta-band-btn
our-focus/risk-and-compliance/index.html,/our-focus/risk-and-compliance,Explore Further →,#,solution-link
our-focus/risk-and-compliance/index.html,/our-focus/risk-and-compliance,Explore Further →,#,solution-link
our-focus/risk-and-compliance/index.html,/our-focus/risk-and-compliance,Explore Further →,#,solution-link
our-focus/risk-and-compliance/index.html,/our-focus/risk-and-compliance,Get Started,#consultation,em-cta
our-focus/risk-and-compliance/index.html,/our-focus/risk-and-compliance,"Modernization Hub 
           Core &amp; Legacy Modernization",#,
our-focus/risk-and-compliance/index.html,/our-focus/risk-and-compliance,"Cloud CoE 
           Cloud Transformation &amp; Continuous Modernization",#,
our-focus/risk-and-compliance/index.html,/our-focus/risk-and-compliance,"AI Accelerators 
           Enterprise AI Enablement",#,
our-focus/risk-and-compliance/index.html,/our-focus/risk-and-compliance,"All
        insights",#,
our-focus/risk-and-compliance/index.html,/our-focus/risk-and-compliance,Read,#,insight-readlink
our-focus/risk-and-compliance/index.html,/our-focus/risk-and-compliance,Read,#,insight-readlink
our-focus/risk-and-compliance/index.html,/our-focus/risk-and-compliance,Read,#,insight-readlink
our-focus/risk-and-compliance/index.html,/our-focus/risk-and-compliance,beneath heading Speak with our R&C practice  →,#,
our-focus/risk-and-compliance/index.html,/our-focus/risk-and-compliance,Speak with Our R&C Practice →,#contact,cta-btn cta-band-btn
our-focus/risk-and-compliance/index.html,/our-focus/risk-and-compliance,Assess Your Control Environment →,#assessment,cta-btn cta-band-btn-white
partner-ecosystem.html,/partner-ecosystem,Explore Guidewire Practice,#,acc-readmore
partner-ecosystem.html,/partner-ecosystem,Explore Jack Henry Practice,#,acc-readmore
partner-ecosystem.html,/partner-ecosystem,Explore ServiceNow Practice,#,acc-readmore
partner-ecosystem.html,/partner-ecosystem,Contact Us About Dynatrace,#,acc-readmore
partner-ecosystem.html,/partner-ecosystem,Talk to a Practice Lead,#contact,cta-band-btn-primary cta-band-btn
partner-ecosystem.html,/partner-ecosystem,Explore Individual Partner Pages,#,cta-band-btn-outline
partners/guidewire/index.html,/partners/guidewire,Download Case Study,#,jh-acc-cta
partners/guidewire/index.html,/partners/guidewire,Download Case Study,#,jh-acc-cta
partners/guidewire/index.html,/partners/guidewire,Download Case Study,#,jh-acc-cta
partners/guidewire/index.html,/partners/guidewire,Explore Guidewire Practice,#,acc-readmore
partners/guidewire/index.html,/partners/guidewire,Explore Jack Henry Practice,#,acc-readmore
partners/guidewire/index.html,/partners/guidewire,Explore ServiceNow Practice,#,acc-readmore
partners/guidewire/index.html,/partners/guidewire,Contact Us About Dynatrace,#,acc-readmore
partners/guidewire/index.html,/partners/guidewire,Book Your Free Consultation,#contact,cta-band-btn-primary cta-band-btn
partners/index.html,/partners,Explore Guidewire Practice,#,acc-readmore
partners/index.html,/partners,Explore Jack Henry Practice,#,acc-readmore
partners/index.html,/partners,Explore ServiceNow Practice,#,acc-readmore
partners/index.html,/partners,Contact Us About Dynatrace,#,acc-readmore
partners/index.html,/partners,Talk to a Practice Lead,#contact,cta-band-btn-primary cta-band-btn
partners/index.html,/partners,Explore Individual Partner Pages,#,cta-band-btn-outline
partners/jack-henry/index.html,/partners/jack-henry,Download Case Study,#,jh-acc-cta
partners/jack-henry/index.html,/partners/jack-henry,Download Case Study,#,jh-acc-cta
partners/jack-henry/index.html,/partners/jack-henry,Explore Guidewire Practice,#,acc-readmore
partners/jack-henry/index.html,/partners/jack-henry,Explore Jack Henry Practice,#,acc-readmore
partners/jack-henry/index.html,/partners/jack-henry,Explore ServiceNow Practice,#,acc-readmore
partners/jack-henry/index.html,/partners/jack-henry,Contact Us About Dynatrace,#,acc-readmore
partners/jack-henry/index.html,/partners/jack-henry,Book Your Free Consultation,#contact,cta-band-btn-primary cta-band-btn
partners/servicenow/index.html,/partners/servicenow,Download Case Study,#,jh-acc-cta
partners/servicenow/index.html,/partners/servicenow,Download Case Study,#,jh-acc-cta
partners/servicenow/index.html,/partners/servicenow,Explore Guidewire Practice,#,acc-readmore
partners/servicenow/index.html,/partners/servicenow,Explore Jack Henry Practice,#,acc-readmore
partners/servicenow/index.html,/partners/servicenow,Explore ServiceNow Practice,#,acc-readmore
partners/servicenow/index.html,/partners/servicenow,Contact Us About Dynatrace,#,acc-readmore
partners/servicenow/index.html,/partners/servicenow,Book Your Platform Assessment,#contact,cta-band-btn-primary cta-band-btn
risk-compliance.html,/risk-compliance,Explore Further →,#,solution-link
risk-compliance.html,/risk-compliance,Explore Further →,#,solution-link
risk-compliance.html,/risk-compliance,Explore Further →,#,solution-link
risk-compliance.html,/risk-compliance,Get Started,#consultation,em-cta
risk-compliance.html,/risk-compliance,"Modernization Hub 
           Core &amp; Legacy Modernization",#,
risk-compliance.html,/risk-compliance,"Cloud CoE 
           Cloud Transformation &amp; Continuous Modernization",#,
risk-compliance.html,/risk-compliance,"AI Accelerators 
           Enterprise AI Enablement",#,
risk-compliance.html,/risk-compliance,"All
        insights",#,
risk-compliance.html,/risk-compliance,Read,#,insight-readlink
risk-compliance.html,/risk-compliance,Read,#,insight-readlink
risk-compliance.html,/risk-compliance,Read,#,insight-readlink
risk-compliance.html,/risk-compliance,beneath heading Speak with our R&C practice  →,#,
risk-compliance.html,/risk-compliance,Speak with Our R&C Practice →,#contact,cta-btn cta-band-btn
risk-compliance.html,/risk-compliance,Assess Your Control Environment →,#assessment,cta-btn cta-band-btn-white
security-governance.html,/security-governance,Read more,#,acc-readmore
security-governance.html,/security-governance,Read more,#,acc-readmore
security-governance.html,/security-governance,Read more,#,acc-readmore
security-governance.html,/security-governance,"AI LAB 
           Governance Automation",#,
security-governance.html,/security-governance,"COES 
           Explainable AI & Responsible AI",#,
security-governance.html,/security-governance,"ACCELERATORS 
           Zero-Trust Security Engineering",#,
security-governance.html,/security-governance,"All
        insights",#,
security-governance.html,/security-governance,Read,#,insight-readlink
security-governance.html,/security-governance,Read,#,insight-readlink
security-governance.html,/security-governance,Read,#,insight-readlink
security-governance.html,/security-governance,Speak to our team  →,#,
security-governance.html,/security-governance,Request a Governance Assessment,#contact,cta-btn cta-band-btn
security-governance.html,/security-governance,Explore Our Frameworks,#assessment,cta-btn cta-band-btn-white
solutions/ai-upskilling/index.html,/solutions/ai-upskilling,"Enterprise AI Enablement  
           Data & AI Strategy",#,
solutions/ai-upskilling/index.html,/solutions/ai-upskilling,"Nearshore Delivery 
           Digital Experience Transformation",#,
solutions/ai-upskilling/index.html,/solutions/ai-upskilling,"AI-Led Engineering  
           Automation Solutions One-line descriptor",#,
solutions/ai-upskilling/index.html,/solutions/ai-upskilling,"All
        insights",#,
solutions/ai-upskilling/index.html,/solutions/ai-upskilling,Read,#,insight-readlink
solutions/ai-upskilling/index.html,/solutions/ai-upskilling,Read,#,insight-readlink
solutions/ai-upskilling/index.html,/solutions/ai-upskilling,Read,#,insight-readlink
solutions/ai-upskilling/index.html,/solutions/ai-upskilling,Speak to our team  →,#,
solutions/ai-upskilling/index.html,/solutions/ai-upskilling,Start the conversation,#contact,cta-btn cta-band-btn
solutions/gcc-and-nearshore/index.html,/solutions/gcc-and-nearshore,"Enterprise AI Enablement  
           BOT Model One-line",#,
solutions/gcc-and-nearshore/index.html,/solutions/gcc-and-nearshore,"Nearshore Delivery 
           Nearshore Delivery: Mexico and LATAM",#,
solutions/gcc-and-nearshore/index.html,/solutions/gcc-and-nearshore,"AI-Led Engineering  
           Dedicated Engineering Pods",#,
solutions/gcc-and-nearshore/index.html,/solutions/gcc-and-nearshore,"All
        insights",#,
solutions/gcc-and-nearshore/index.html,/solutions/gcc-and-nearshore,Read,#,insight-readlink
solutions/gcc-and-nearshore/index.html,/solutions/gcc-and-nearshore,Read,#,insight-readlink
solutions/gcc-and-nearshore/index.html,/solutions/gcc-and-nearshore,Read,#,insight-readlink
solutions/gcc-and-nearshore/index.html,/solutions/gcc-and-nearshore,Speak to our team  →,#,
solutions/gcc-and-nearshore/index.html,/solutions/gcc-and-nearshore,Start the conversation,#contact,cta-btn cta-band-btn
solutions/index.html,/solutions,"AI Lab 
           Managed Platform Operations",#,
solutions/index.html,/solutions,"CoEs 
           Continuous Modernisation Factory",#,
solutions/index.html,/solutions,"Accelerators 
           Managed SNOW Operations",#,
solutions/index.html,/solutions,"All
        insights",#,
solutions/index.html,/solutions,Read,#,insight-readlink
solutions/index.html,/solutions,Read,#,insight-readlink
solutions/index.html,/solutions,Read,#,insight-readlink
solutions/index.html,/solutions,Speak to our team  →,#,
solutions/index.html,/solutions,Start the conversation,#contact,cta-btn cta-band-btn
solutions/managed-programs/index.html,/solutions/managed-programs,"AI Lab 
           Managed Platform Operations",#,
solutions/managed-programs/index.html,/solutions/managed-programs,"CoEs 
           Continuous Modernisation Factory",#,
solutions/managed-programs/index.html,/solutions/managed-programs,"Accelerators 
           Managed SNOW Operations",#,
solutions/managed-programs/index.html,/solutions/managed-programs,"All
        insights",#,
solutions/managed-programs/index.html,/solutions/managed-programs,Read,#,insight-readlink
solutions/managed-programs/index.html,/solutions/managed-programs,Read,#,insight-readlink
solutions/managed-programs/index.html,/solutions/managed-programs,Read,#,insight-readlink
solutions/managed-programs/index.html,/solutions/managed-programs,Speak to our team  →,#,
solutions/managed-programs/index.html,/solutions/managed-programs,Start the conversation,#contact,cta-btn cta-band-btn
solutions/teams-as-a-service/index.html,/solutions/teams-as-a-service,"AI Lab 
           Managed Platform Operations",#,
solutions/teams-as-a-service/index.html,/solutions/teams-as-a-service,"CoEs 
           Continuous Modernisation Factory",#,
solutions/teams-as-a-service/index.html,/solutions/teams-as-a-service,"Accelerators 
           Managed SNOW Operations",#,
solutions/teams-as-a-service/index.html,/solutions/teams-as-a-service,"All
        insights",#,
solutions/teams-as-a-service/index.html,/solutions/teams-as-a-service,Read,#,insight-readlink
solutions/teams-as-a-service/index.html,/solutions/teams-as-a-service,Read,#,insight-readlink
solutions/teams-as-a-service/index.html,/solutions/teams-as-a-service,Read,#,insight-readlink
solutions/teams-as-a-service/index.html,/solutions/teams-as-a-service,Speak to our team  →,#,
solutions/teams-as-a-service/index.html,/solutions/teams-as-a-service,Start the conversation,#contact,cta-btn cta-band-btn
solutions/technology-consulting/index.html,/solutions/technology-consulting,"Legacy 
           Core & Legacy Modernization",#,
solutions/technology-consulting/index.html,/solutions/technology-consulting,"Transformation 
           Continuous Modernisation Factory",#,
solutions/technology-consulting/index.html,/solutions/technology-consulting,"Application 
           Application Modernization",#,
solutions/technology-consulting/index.html,/solutions/technology-consulting,"All
        insights",#,
solutions/technology-consulting/index.html,/solutions/technology-consulting,Read,#,insight-readlink
solutions/technology-consulting/index.html,/solutions/technology-consulting,Read,#,insight-readlink
solutions/technology-consulting/index.html,/solutions/technology-consulting,Read,#,insight-readlink
solutions/technology-consulting/index.html,/solutions/technology-consulting,Speak to our team  →,#,
solutions/technology-consulting/index.html,/solutions/technology-consulting,Start a conversation about your architecture →,#contact,cta-btn cta-band-btn
success-stories/index.html,/success-stories,Talk to us,index.html#contact,btn-p
success-stories/index.html,/success-stories,Back to Home,index.html,btn-g
success-stories/index.html,/success-stories,Get in touch,index.html#contact,btn-p
success-stories/index.html,/success-stories,← Homepage,index.html,dummy-nav-link
success-stories/index.html,/success-stories,What we Solve,what-we-solve.html,dummy-nav-link
success-stories/index.html,/success-stories,How we Do it,how-we-do-it.html,dummy-nav-link
success-stories/index.html,/success-stories,How we Deliver,how-we-deliver.html,dummy-nav-link
success-stories/index.html,/success-stories,AI &amp; Innovation,ai-innovation.html,dummy-nav-link
success-stories/index.html,/success-stories,Industries,industries.html,dummy-nav-link
success-stories/index.html,/success-stories,Partner Ecosystem,partner-ecosystem.html,dummy-nav-link
success-stories/index.html,/success-stories,About,about.html,dummy-nav-link
teams-as-a-service.html,/teams-as-a-service,"AI Lab 
           Managed Platform Operations",#,
teams-as-a-service.html,/teams-as-a-service,"CoEs 
           Continuous Modernisation Factory",#,
teams-as-a-service.html,/teams-as-a-service,"Accelerators 
           Managed SNOW Operations",#,
teams-as-a-service.html,/teams-as-a-service,"All
        insights",#,
teams-as-a-service.html,/teams-as-a-service,Read,#,insight-readlink
teams-as-a-service.html,/teams-as-a-service,Read,#,insight-readlink
teams-as-a-service.html,/teams-as-a-service,Read,#,insight-readlink
teams-as-a-service.html,/teams-as-a-service,Speak to our team  →,#,
teams-as-a-service.html,/teams-as-a-service,Start the conversation,#contact,cta-btn cta-band-btn
technology-consulting.html,/technology-consulting,"Legacy 
           Core & Legacy Modernization",#,
technology-consulting.html,/technology-consulting,"Transformation 
           Continuous Modernisation Factory",#,
technology-consulting.html,/technology-consulting,"Application 
           Application Modernization",#,
technology-consulting.html,/technology-consulting,"All
        insights",#,
technology-consulting.html,/technology-consulting,Read,#,insight-readlink
technology-consulting.html,/technology-consulting,Read,#,insight-readlink
technology-consulting.html,/technology-consulting,Read,#,insight-readlink
technology-consulting.html,/technology-consulting,Speak to our team  →,#,
technology-consulting.html,/technology-consulting,Start a conversation about your architecture →,#contact,cta-btn cta-band-btn
what-we-solve.html,/what-we-solve,Start AI Readiness Assessment,#sec-assess,btn btn-dk
what-we-solve.html,/what-we-solve,See Why AI Stalls,#sec-challenge,btn btn-ow
what-we-solve.html,/what-we-solve,See the Assessment Framework,#sec-assess,imp-lnk gu
what-we-solve.html,/what-we-solve,Read Story,#,sc-link
what-we-solve.html,/what-we-solve,Read Story,#,sc-link
what-we-solve.html,/what-we-solve,Read Story,#,sc-link
what-we-solve.html,/what-we-solve,Read Story,#,sc-link
what-we-solve.html,/what-we-solve,Explore,#,br-arrow
what-we-solve.html,/what-we-solve,Explore,#,br-arrow
what-we-solve.html,/what-we-solve,Explore,#,br-arrow
